,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,firstName,lastName,fullName,teamColor,league_name,league_season,shortName,isFromInsideBox
0,2575386045,Miss,9752,199302,Edin Visca,84.85,29.631666665,2,,False,False,,,22.948280259,7.000413807199999,0.029665926471352577,,RightFoot,FromCorner,FirstHalf,False,"{'x': 2, 'y': 0.6334230301940842, 'zoomRatio': 0.3420282171992512}",False,Edin,Visca,Edin Visca,#6e2330,Super Lig,2023/2024,,
1,2575389445,Miss,9752,200628,Anastasios Bakasetas,89.7,38.284285716,6,,False,False,,,44.000764326500004,0.7127368386,0.05338934808969498,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.07126823663981276, 'zoomRatio': 0.37797111066638817}",False,Anastasios,Bakasetas,Anastasios Bakasetas,#6e2330,Super Lig,2023/2024,,
2,2575391625,AttemptSaved,9752,513492,Trezeguet,93.4,46.2428025441,8,,True,True,95.640350876,44.2810191037,32.551249999999996,1.60526315,0.03910316154360771,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.3832671957671967, 'y': 0.424672791005291, 'zoomRatio': 1}",False,,Trezeguet,Trezeguet,#6e2330,Super Lig,2023/2024,,
3,2575392315,Goal,9752,305132,Stefano Denswil,96.8947368413,30.95,8,,False,True,,,31.331249999999997,1.5474736766000001,0.08647198230028152,0.303,Header,FromCorner,FirstHalf,False,"{'x': 1.7060185185185193, 'y': 0.40938457052910054, 'zoomRatio': 1}",False,Stefano,Denswil,Stefano Denswil,#6e2330,Super Lig,2023/2024,,
4,2575394729,AttemptSaved,9752,200628,Anastasios Bakasetas,94.09649122639999,27.278333333000003,11,,True,True,99.01754385950001,30.22,34.68625,0.7127368386,0.19944770634174347,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8184523809523807, 'y': 0.1885547192063492, 'zoomRatio': 1}",False,Anastasios,Bakasetas,Anastasios Bakasetas,#6e2330,Super Lig,2023/2024,,
5,2575396813,Miss,1931,109615,Ömer Toprak,94.4824561388,36.745000000000005,13,,False,False,,,29.379523808000002,6.270482770400001,0.07095596939325333,,RightFoot,FromCorner,FirstHalf,False,"{'x': 1.4990383522083084, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",False,Ömer,Toprak,Ömer Toprak,#C01018,Super Lig,2023/2024,,
6,2575400205,AttemptSaved,1931,451909,Erdal Rakip,91.2,31.026249999999997,17,,True,True,93.0,31.4075,33.92375,1.2199999940000001,0.07055259495973587,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0201719576719581, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Erdal,Rakip,Erdal Rakip,#C01018,Super Lig,2023/2024,,
7,2575401701,Miss,1931,557396,Adam Buksa,97.7631578942,34.1525,18,,False,False,103.8620689656,51.007133756500004,58.2923222692,2.0483157794,0.10114561766386032,,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.08431947167097482, 'zoomRatio': 0.15560471980040483}",False,Adam,Buksa,Adam Buksa,#C01018,Super Lig,2023/2024,,
8,2575403963,Miss,9752,791915,Umut Bozok,101.4913793106,38.78857143,21,,False,False,,,32.39875,6.8787586344000005,0.16203677654266357,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1576511841862343, 'y': 0.6772486772486772, 'zoomRatio': 0.372160172505209}",False,Umut,Bozok,Umut Bozok,#6e2330,Super Lig,2023/2024,,
9,2575413469,Miss,1931,1005366,Bünyamin Balci,78.092718448,45.8924840726,34,,False,False,,,48.554904456,6.270482770400001,0.006994191557168961,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.4308157974760944, 'zoomRatio': 0.2597062736775137}",False,Bünyamin,Balci,Bünyamin Balci,#C01018,Super Lig,2023/2024,,
10,2575418557,AttemptSaved,1931,318809,Sam Larsson,81.5839805832,41.5990625,40,,True,True,90.1,38.78857143,34.22875,1.2199999940000001,0.06441742181777954,,RightFoot,FreeKick,FirstHalf,False,"{'x': 0.9394841269841275, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Sam,Larsson,Sam Larsson,#C01018,Super Lig,2023/2024,,
11,2575422469,AttemptSaved,9752,160887,Jens Stryger Larsen,96.8947368413,20.4960509585,44,,True,True,101.1120689658,25.99625,31.331249999999997,1.2199999940000001,0.031533319503068924,,LeftFoot,FromCorner,FirstHalf,False,"{'x': 1.7060185185185193, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Jens Stryger,Larsen,Jens Stryger Larsen,#6e2330,Super Lig,2023/2024,,
12,2575424963,AttemptSaved,9752,513492,Trezeguet,88.8,35.90625,45,1.0,True,True,95.640350876,36.21125,36.5925,1.2199999940000001,0.10572940111160278,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.31415343915343885, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,,Trezeguet,Trezeguet,#6e2330,Super Lig,2023/2024,,
13,2575427749,AttemptSaved,1931,451909,Erdal Rakip,78.3179611664,24.349554145,45,4.0,True,True,80.23252427279999,25.071250000000003,35.9825,1.2199999940000001,0.018671808764338493,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.47552910052910013, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Erdal,Rakip,Erdal Rakip,#C01018,Super Lig,2023/2024,,
14,2575442041,Post,9752,791915,Umut Bozok,94.4824561388,39.460952381999995,47,,False,False,,,37.744,0.5265263132,0.035570092499256134,,Header,SetPiece,SecondHalf,False,"{'x': 0.009523809523809601, 'y': 0.13929267544973545, 'zoomRatio': 1}",False,Umut,Bozok,Umut Bozok,#6e2330,Super Lig,2023/2024,,
15,2575447727,Miss,1931,331524,Erdogan Yesilyurt,96.50877192889999,31.636249999999997,52,,False,False,,,25.938437500000003,0.44305262940000006,0.4307538866996765,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.05495865465286666, 'zoomRatio': 0.46889173159669767}",False,Erdogan,Yesilyurt,Erdogan Yesilyurt,#C01018,Super Lig,2023/2024,,
16,2575459319,AttemptSaved,1931,109615,Ömer Toprak,102.25000000019999,26.774047619,63,,False,True,103.8620689656,31.636249999999997,30.95,1.0979999946,0.07879187166690826,0.1595,Header,FromCorner,SecondHalf,False,"{'x': 1.806878306878306, 'y': 0.29047618904761907, 'zoomRatio': 1}",False,Ömer,Toprak,Ömer Toprak,#C01018,Super Lig,2023/2024,,
17,2575462235,AttemptSaved,9752,592783,Enis Bardhi,87.85588235280001,26.516562500000003,66,,False,True,102.9137931036,32.779999999999994,31.254999999999995,0.2439999988,0.06441392749547958,0.2269,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.7261904761904774, 'y': 0.06455026423280423, 'zoomRatio': 1}",False,Enis,Bardhi,Enis Bardhi,#6e2330,Super Lig,2023/2024,,
18,2575462867,AttemptSaved,9752,200628,Anastasios Bakasetas,77.9800970888,39.96523809599999,66,,False,True,103.2931034484,33.61875,36.21125,1.2585263096000001,0.02469765581190586,0.1508,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.41501322751322767, 'y': 0.3329434681481482, 'zoomRatio': 1}",False,Anastasios,Bakasetas,Anastasios Bakasetas,#6e2330,Super Lig,2023/2024,,
19,2575463535,Miss,9752,791915,Umut Bozok,100.5431034486,38.78857143,67,,False,False,,,38.78857143,7.235034497599999,0.0917159765958786,,Header,FromCorner,SecondHalf,False,"{'x': 0.551756986375934, 'y': 0.6772486772486772, 'zoomRatio': 0.35383383463467954}",False,Umut,Bozok,Umut Bozok,#6e2330,Super Lig,2023/2024,,
20,2575473951,Miss,9752,704138,Abdülkadir Ömür,93.7,40.46952381,78,,False,False,,,26.2853125,0.6228421022,0.14166507124900818,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.08073458609956662, 'zoomRatio': 0.4899744804958078}",False,Abdülkadir,Ömür,Abdülkadir Ömür,#6e2330,Super Lig,2023/2024,,
21,2575476841,AttemptSaved,1931,557396,Adam Buksa,75.1645631088,34.7625,82,,False,True,103.2931034484,34.305,30.797499999999996,0.9374736796,0.01623588427901268,0.299,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.8472222222222223, 'y': 0.24800890994708993, 'zoomRatio': 1}",False,Adam,Buksa,Adam Buksa,#C01018,Super Lig,2023/2024,,
22,2575477717,Miss,1931,318809,Sam Larsson,73.13737864320001,34.07625,83,,False,False,,,30.304,6.8787586344000005,0.012370780110359192,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3638899464495375, 'y': 0.6772486772486772, 'zoomRatio': 0.372160172505209}",False,Sam,Larsson,Sam Larsson,#C01018,Super Lig,2023/2024,,
23,2575478373,AttemptSaved,1931,625091,Gerrit Holtmann,98.535087719,17.4833121036,84,,True,True,100.8275862072,23.718980896300003,34.838750000000005,1.2199999940000001,0.024357479065656662,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.7781084656084645, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Gerrit,Holtmann,Gerrit Holtmann,#C01018,Super Lig,2023/2024,,
24,2575480095,AttemptSaved,1931,95870,Güray Vural,89.9,46.6631847099,86,,True,True,94.0,43.790573243599994,35.90625,1.2199999940000001,0.04471804201602936,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.49570105820105825, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Güray,Vural,Güray Vural,#C01018,Super Lig,2023/2024,,
25,2575489205,AttemptSaved,9752,687700,Maximiliano Gomez,96.50877192889999,33.31375,90,6.0,False,True,100.1637931038,33.466249999999995,33.31375,0.160526315,0.3434871733188629,0.4679,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.1815476190476193, 'y': 0.042467279100529096, 'zoomRatio': 1}",False,Maximiliano,Gomez,Maximiliano Gomez,#6e2330,Super Lig,2023/2024,,
0,2575987017,AttemptSaved,4685,384343,Haris Hajradinovic,94.09649122639999,23.0183439533,16,,False,True,103.2931034484,32.09375,33.39,0.9374736796,0.03869228437542915,0.0266,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1613756613756612, 'y': 0.24800890994708993, 'zoomRatio': 1}",False,Haris,Hajradinovic,Haris Hajradinovic,#243781,Super Lig,2023/2024,,
1,2575989549,Miss,4685,341049,Aytac Kara,90.4,35.6775,18,,False,False,98.3421052628,62.818199049099995,57.1116587614,2.4078947250000002,0.16944682598114014,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.10418528370718039, 'zoomRatio': 0.16355381666993013}",False,Aytac,Kara,Aytac Kara,#243781,Super Lig,2023/2024,,
2,2575989671,Miss,4685,493468,Mamadou Fall,94.9649122793,32.856249999999996,19,,False,False,98.6315789471,12.6593365003,12.9872985858,1.0723157842,0.05645466595888138,,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.05103179087079915, 'zoomRatio': 0.17989119654294164}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
3,2575990801,AttemptSaved,9742,447367,Ali Sowe,96.9912280694,41.425625,20,,False,True,98.24561403470001,40.217380953,34.99125,0.1219999994,0.15024824440479279,0.7203,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.73776455026455, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,Ali,Sowe,Ali Sowe,#2c386a,Super Lig,2023/2024,,
4,2575996283,AttemptSaved,4685,277849,Kenneth Omeruo,99.21052631570001,23.859108284899996,26,,True,True,99.97413793140001,24.955625,31.78875,1.2199999940000001,0.014830172061920166,,Header,SetPiece,FirstHalf,False,"{'x': 1.5849867724867723, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Kenneth,Omeruo,Kenneth Omeruo,#243781,Super Lig,2023/2024,,
5,2575999363,Goal,4685,712132,Mortadha Ben Ouannes,96.4122807008,38.032142859000004,30,,False,True,,,30.645,1.1365263102,0.035221491008996964,0.5832,OtherBodyParts,SetPiece,FirstHalf,False,"{'x': 1.8875661375661386, 'y': 0.30066833603174603, 'zoomRatio': 1}",False,Mortadha Ben,Ouannes,Mortadha Ben Ouannes,#243781,Super Lig,2023/2024,,
6,2576005283,Miss,9742,447367,Ali Sowe,102.06034482780001,42.1771875,38,,False,False,,,38.452380954,1.7850526228,0.0811883732676506,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.40092090978790057, 'zoomRatio': 0.8489839569105302}",False,Ali,Sowe,Ali Sowe,#2c386a,Super Lig,2023/2024,,
7,2576006239,AttemptSaved,9742,212881,Tolga Cigerci,94.675438595,46.312866238400005,40,,True,True,98.92105263139999,41.141904761999996,32.474999999999994,1.2199999940000001,0.01172332838177681,,RightFoot,FromCorner,FirstHalf,False,"{'x': 1.4034391534391548, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Tolga,Cigerci,Tolga Cigerci,#2c386a,Super Lig,2023/2024,,
8,2576007763,Post,4685,267368,Claudio Winck,98.3421052628,22.3177070103,43,,False,False,,,30.291999999999998,1.9070526222000002,0.04502871260046959,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.9809523809523806, 'y': 0.5045112757142857, 'zoomRatio': 1}",False,Claudio,Winck,Claudio Winck,#243781,Super Lig,2023/2024,,
9,2576007783,AttemptSaved,4685,642495,Gökhan Gül,77.1917475744,27.53047619,43,,False,True,102.9137931036,33.466249999999995,36.2875,0.6485263126,0.026719840243458748,0.1485,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.39484126984126955, 'y': 0.17156780756613757, 'zoomRatio': 1}",False,Gökhan,Gül,Gökhan Gül,#243781,Super Lig,2023/2024,,
10,2576008573,Miss,9742,678812,Efkan Bekiroglu,75.0519417496,40.637619048000005,44,,False,False,,,39.040714287,3.3768275888,0.014587060548365116,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.6699105318285619, 'zoomRatio': 0.7498937223537185}",False,Efkan,Bekiroglu,Efkan Bekiroglu,#2c386a,Super Lig,2023/2024,,
11,2576009433,Miss,9742,447367,Ali Sowe,96.79824561320001,34.7625,45,0.0,False,False,,,26.574375,1.60526315,0.18762212991714478,,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.21617886036528922, 'zoomRatio': 0.5090480599276158}",False,Ali,Sowe,Ali Sowe,#2c386a,Super Lig,2023/2024,,
12,2576010515,Post,9742,1065635,Andrej Djokanovic,82.1470873792,24.8978125,45,2.0,False,False,,,30.232,1.1814736784,0.04312673583626747,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.9968253968253968, 'y': 0.31255917417989415, 'zoomRatio': 1}",False,Andrej,Djokanovic,Andrej Djokanovic,#2c386a,Super Lig,2023/2024,,
13,2576011221,Miss,9742,825957,Giorgi Beridze,95.15789473550001,33.161249999999995,45,3.0,False,False,97.8596491223,35.0675,39.881190477,0.44305262940000006,0.05332866683602333,,Header,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.07533383438823797, 'zoomRatio': 0.6427270150121346}",False,Giorgi,Beridze,Giorgi Beridze,#2c386a,Super Lig,2023/2024,,
14,2576011515,AttemptSaved,4685,493468,Mamadou Fall,91.3,43.650445855,45,3.0,False,True,95.2543859636,41.225952381,34.7625,0.6099999970000001,0.31345292925834656,0.1978,RightFoot,FastBreak,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.16137566058201058, 'zoomRatio': 1}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
15,2576033531,Miss,4685,384343,Haris Hajradinovic,77.9800970888,23.9291719792,47,,False,False,,,30.05190476,4.8280000072,0.037245746701955795,,LeftFoot,FreeKick,SecondHalf,False,"{'x': 1.5538198581098377, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",False,Haris,Hajradinovic,Haris Hajradinovic,#243781,Super Lig,2023/2024,,
16,2576036963,Miss,9742,364855,Uros Radakovic,91.3,30.232,49,,False,False,99.01754385950001,29.799761903000004,26.69,0.3595789456,0.010369258001446724,,Header,SetPiece,SecondHalf,False,"{'x': 2, 'y': 0.049190006238030076, 'zoomRatio': 0.5170998632010942}",False,Uros,Radakovic,Uros Radakovic,#2c386a,Super Lig,2023/2024,,
17,2576037731,AttemptSaved,9742,212881,Tolga Cigerci,84.85,20.84636943,50,,True,True,90.0,23.859108284899996,33.2375,1.2199999940000001,0.023118924349546432,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Tolga,Cigerci,Tolga Cigerci,#2c386a,Super Lig,2023/2024,,
18,2576057177,Miss,9742,212881,Tolga Cigerci,82.03446602,24.6298089222,66,,False,False,,,38.78857143,5.9142069072,0.01153593324124813,,RightFoot,IndividualPlay,SecondHalf,False,"{'x': 0.4516502858683914, 'y': 0.6772486772486772, 'zoomRatio': 0.4328560092957581}",False,Tolga,Cigerci,Tolga Cigerci,#2c386a,Super Lig,2023/2024,,
19,2576060123,Miss,4685,642495,Gökhan Gül,73.02475728399999,25.765,68,,False,False,,,28.707142856,2.2281052522,0.01614575833082199,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.4209645549806288, 'zoomRatio': 0.7141700403316238}",False,Gökhan,Gül,Gökhan Gül,#243781,Super Lig,2023/2024,,
20,2576060643,Goal,4685,493468,Mamadou Fall,91.3,35.6775,69,,False,True,,,36.97375,0.40452631380000004,0.17810264229774475,0.8542,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.21329365079365015, 'y': 0.10701754333333334, 'zoomRatio': 1}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
21,2576065169,Goal,9742,678812,Efkan Bekiroglu,73.13737864320001,31.941249999999997,73,,False,True,,,37.27875,1.5025263084,0.03232460096478462,0.5054,RightFoot,FreeKick,SecondHalf,False,"{'x': 0.13260582010581956, 'y': 0.39749373238095237, 'zoomRatio': 1}",False,Efkan,Bekiroglu,Efkan Bekiroglu,#2c386a,Super Lig,2023/2024,,
22,2576067733,Post,4685,642495,Gökhan Gül,77.0791262152,36.745000000000005,76,,False,False,,,30.873749999999998,2.458,0.01928887329995632,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.8270502645502642, 'y': 0.6502645502645503, 'zoomRatio': 1}",False,Gökhan,Gül,Gökhan Gül,#243781,Super Lig,2023/2024,,
23,2576068563,Goal,9742,1381623,Renaldo Cephas,98.24561403470001,30.232,78,,False,True,,,31.254999999999995,1.2199999940000001,0.22595348954200745,0.8263,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.7261904761904774, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Renaldo,Cephas,Renaldo Cephas,#2c386a,Super Lig,2023/2024,,
24,2576070413,AttemptSaved,9742,801780,Anastasios Chatzigiovanis,92.7,42.9865625,81,,False,True,103.2931034484,35.525000000000006,37.58375000000001,0.3274736826,0.07971478998661041,0.353,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.05191798941798709, 'y': 0.08663324936507935, 'zoomRatio': 1}",False,Anastasios,Chatzigiovanis,Anastasios Chatzigiovanis,#2c386a,Super Lig,2023/2024,,
25,2576072027,Miss,4685,493468,Mamadou Fall,94.38596491070001,29.127380951,85,,False,False,,,25.7071875,1.1622105206000002,0.030937666073441505,,Header,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.14014672592681926, 'zoomRatio': 0.4558164072804012}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
26,2576073117,Miss,4685,267368,Claudio Winck,90.0,21.3368152901,87,,False,False,,,27.278333333000003,0.8925263114,0.03659611940383911,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.1327834829688678, 'zoomRatio': 0.5623605256353905}",False,Claudio,Winck,Claudio Winck,#243781,Super Lig,2023/2024,,
27,2576074639,Miss,4685,493468,Mamadou Fall,97.6666666661,37.744,89,,False,False,,,38.452380954,4.8280000072,0.1311526894569397,,Header,RegularPlay,SecondHalf,False,"{'x': 0.3754413613904556, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
28,2576075475,AttemptSaved,4685,1093281,Erdem Cetinkaya,85.3867647052,24.349554145,90,0.0,True,True,89.5,25.765,32.6275,1.2199999940000001,0.029480287805199623,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3630952380952386, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Erdem,Cetinkaya,Erdem Cetinkaya,#243781,Super Lig,2023/2024,,
29,2576077127,Post,4685,384343,Haris Hajradinovic,77.8674757296,35.525000000000006,90,1.0,False,False,,,30.291999999999998,0.4879999976,0.03308377414941788,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.9809523809523806, 'y': 0.12910052846560846, 'zoomRatio': 1}",False,Haris,Hajradinovic,Haris Hajradinovic,#243781,Super Lig,2023/2024,,
30,2576077161,AttemptSaved,4685,493468,Mamadou Fall,93.3,30.256,90,1.0,False,True,102.4396551726,32.3225,35.29625000000001,0.2439999988,0.15292836725711823,0.4407,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.06455026423280423, 'zoomRatio': 1}",False,Mamadou,Fall,Mamadou Fall,#243781,Super Lig,2023/2024,,
31,2576078819,Goal,4685,712132,Mortadha Ben Ouannes,78.9936893216,30.797499999999996,90,3.0,False,True,,,36.821250000000006,1.9070526222000002,0.037267543375492096,0.4602,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.2536375661375645, 'y': 0.5045112757142857, 'zoomRatio': 1}",False,Mortadha Ben,Ouannes,Mortadha Ben Ouannes,#243781,Super Lig,2023/2024,,
0,2575973161,Miss,8622,278863,Yunus Malli,100.25862069,35.3725,1,,False,False,,,35.9825,4.2197241432000006,0.5268142819404602,,Header,ThrowInSetPiece,FirstHalf,False,"{'x': 0.6818167593232014, 'y': 0.6772486772486772, 'zoomRatio': 0.6066747287557619}",False,Yunus,Malli,Yunus Malli,#008050,Super Lig,2023/2024,,
1,2575977555,Goal,106560,240828,Ibrahim Yilmaz,94.7719298231,37.744,6,,False,True,,,32.09375,0.28252631440000003,0.20356610417366028,0.7649,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.5042989417989419, 'y': 0.07474241121693122, 'zoomRatio': 1}",False,Ibrahim,Yilmaz,Ibrahim Yilmaz,#000000,Super Lig,2023/2024,,
2,2575991935,Miss,8622,539521,Robert Muric,84.51213592239999,15.941910829,21,,False,False,,,32.0175,5.7925517344,0.041262123733758926,,LeftFoot,FreeKick,FirstHalf,False,"{'x': 1.2317882626186982, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",False,Robert,Muric,Robert Muric,#008050,Super Lig,2023/2024,,
3,2575997375,Miss,8622,704664,Adil Demirbag,94.2894736826,33.695,27,,False,False,,,31.636249999999997,5.427586216,0.021849805489182472,,Header,FromCorner,FirstHalf,False,"{'x': 1.294946316306763, 'y': 0.6772486772486772, 'zoomRatio': 0.4716645481288473}",False,Adil,Demirbag,Adil Demirbag,#008050,Super Lig,2023/2024,,
4,2575998795,AttemptSaved,8622,278863,Yunus Malli,88.8,20.7763057357,29,,False,True,102.8189655174,31.559999999999995,34.0,0.0834736838,0.04562678933143616,0.0237,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,Yunus,Malli,Yunus Malli,#008050,Super Lig,2023/2024,,
5,2576003937,Miss,8622,704664,Adil Demirbag,96.605263157,31.4075,35,,False,False,101.58620689680001,39.124761905999996,44.91159235240001,0.3595789456,0.054551076143980026,,Header,FromCorner,FirstHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.032953847063477454, 'zoomRatio': 0.34642056612100147}",False,Adil,Demirbag,Adil Demirbag,#008050,Super Lig,2023/2024,,
6,2576006163,Miss,8622,511399,Ahmet Oguz,81.35873786479999,19.865477709799997,39,,False,False,,,41.772499999999994,4.2197241432000006,0.019209938123822212,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.5429043606561601, 'zoomRatio': 0.48633000964940537}",False,Ahmet,Oguz,Ahmet Oguz,#008050,Super Lig,2023/2024,,
7,2576011119,Miss,8622,511404,Soner Dikmen,74.0383495168,45.752356684000006,45,2.0,False,False,,,31.78875,4.0980689704,0.015102935023605824,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3654321458186596, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",False,Soner,Dikmen,Soner Dikmen,#008050,Super Lig,2023/2024,,
8,2576037647,AttemptSaved,106560,891433,Muammer Sarikaya,86.13823529359999,42.00375,50,,True,True,89.1,40.805714286,32.9325,1.2199999940000001,0.05407195910811424,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.282407407407408, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Muammer,Sarikaya,Muammer Sarikaya,#000000,Super Lig,2023/2024,,
9,2576052977,Miss,8622,511404,Soner Dikmen,81.80922330160001,21.1966879015,62,,False,False,,,32.0175,6.1488275976,0.03274643421173096,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2183579684637056, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",False,Soner,Dikmen,Soner Dikmen,#008050,Super Lig,2023/2024,,
10,2576059971,Miss,8622,677249,Marlos Moreno,99.97413793140001,48.4848407617,68,,False,False,,,40.049285714999996,1.8749473592,0.04256749898195267,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.30994524767623766, 'zoomRatio': 0.6248671625192037}",False,Marlos,Moreno,Marlos Moreno,#008050,Super Lig,2023/2024,,
11,2576067723,AttemptSaved,8622,770163,Alexandru Cicaldau,81.80922330160001,16.9228025492,76,,True,True,89.3,22.037452233099998,34.0,1.2199999940000001,0.03509753197431564,,RightFoot,FreeKick,SecondHalf,False,"{'x': 1, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,Alexandru,Cicaldau,Alexandru Cicaldau,#008050,Super Lig,2023/2024,,
12,2576068349,Miss,8622,770163,Alexandru Cicaldau,96.4122807008,25.2446875,77,,False,False,103.8620689656,38.536428573,42.350624999999994,0.5329473658000001,0.02581898309290409,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.06382125479230602, 'zoomRatio': 0.4526607289873516}",False,Alexandru,Cicaldau,Alexandru Cicaldau,#008050,Super Lig,2023/2024,,
13,2576068441,Miss,8622,215247,Sokol Cikalleshi,103.9568965518,39.96523809599999,77,,False,False,,,41.057857143,1.6951578864,0.05853104963898659,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.2401802490549503, 'zoomRatio': 0.5355733225273642}",False,Sokol,Cikalleshi,Sokol Cikalleshi,#008050,Super Lig,2023/2024,,
14,2576070675,Miss,8622,215247,Sokol Cikalleshi,99.3070175438,30.316,82,,False,False,,,28.202857142,3.8547586247999996,0.3113553822040558,,Header,SetPiece,SecondHalf,False,"{'x': 2, 'y': 0.6649411131003042, 'zoomRatio': 0.6520453424368587}",False,Sokol,Cikalleshi,Sokol Cikalleshi,#008050,Super Lig,2023/2024,,
15,2576071011,Miss,106560,1127277,Alassane Ndao,74.6014563128,29.631666665,82,,False,False,,,25.649375000000003,3.7417931072000004,0.014587060548365116,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.4480853956679893, 'zoomRatio': 0.4526607289873516}",False,Alassane,Ndao,Alassane Ndao,#000000,Super Lig,2023/2024,,
